"Trial","Year","AgeBucket","Age","Female","Male"
45,2036,1,49,28,36
45,2036,1,50,28,35
45,2036,1,51,27,34
45,2036,1,52,26,33
45,2036,1,53,26,32
45,2036,1,54,25,31
45,2036,1,55,24,30
45,2036,1,56,24,29
45,2036,1,57,23,28
45,2036,1,58,22,27
45,2036,1,59,21,26
45,2036,1,60,20,24
45,2036,1,61,20,22
45,2036,1,62,19,21
45,2036,1,63,18,19
45,2036,1,64,17,18
45,2036,1,65,16,18
45,2036,1,66,16,18
45,2036,1,67,15,17
45,2036,1,68,14,16
45,2036,1,69,13,15
45,2036,1,70,12,14
45,2036,1,71,12,13
45,2036,1,72,11,12
45,2036,1,73,10,12
45,2036,1,74,9,11
45,2036,1,75,8,9
45,2036,1,76,8,7
45,2036,1,77,7,5
45,2036,1,78,7,5
45,2036,1,79,6,4
45,2036,1,80,6,4
45,2036,1,81,5,4
45,2036,1,82,5,4
45,2036,1,83,4,4
45,2036,1,84,4,4
45,2036,1,85,4,4
45,2036,1,86,3,4
45,2036,1,87,3,3
45,2036,1,88,3,3
45,2036,1,89,2,3
45,2036,1,90,2,3
45,2036,1,91,2,3
45,2036,1,92,2,2
45,2036,1,93,2,2
45,2036,1,94,1,2
45,2036,1,95,1,2
45,2036,1,96,1,2
45,2036,1,97,1,2
45,2036,1,98,1,2
45,2036,1,99,1,2
45,2036,1,100,1,2
45,2037,1,0,108,108
45,2037,1,1,106,106
45,2037,1,2,102,104
45,2037,1,3,108,108
45,2037,1,4,106,107
45,2037,1,5,110,111
45,2037,1,6,106,107
45,2037,1,7,106,107
45,2037,1,8,100,101
45,2037,1,9,88,89
45,2037,1,10,93,94
45,2037,1,11,89,89
45,2037,1,12,94,95
45,2037,1,13,97,100
45,2037,1,14,97,99
45,2037,1,15,95,95
45,2037,1,16,95,95
45,2037,1,17,45,43
45,2037,1,18,45,44
45,2037,1,19,44,44
45,2037,1,20,44,44
45,2037,1,21,43,44
45,2037,1,22,43,44
45,2037,1,23,42,44
45,2037,1,24,42,45
45,2037,1,25,41,45
45,2037,1,26,41,45
45,2037,1,27,40,45
45,2037,1,28,40,45
45,2037,1,29,39,45
45,2037,1,30,39,45
45,2037,1,31,38,45
45,2037,1,32,38,45
45,2037,1,33,38,45
45,2037,1,34,37,45
45,2037,1,35,37,45
45,2037,1,36,36,45
45,2037,1,37,36,44
45,2037,1,38,35,44
45,2037,1,39,34,44
45,2037,1,40,34,43
45,2037,1,41,33,43
45,2037,1,42,33,42
45,2037,1,43,32,42
45,2037,1,44,32,41
45,2037,1,45,31,40
45,2037,1,46,31,39
45,2037,1,47,30,39
45,2037,1,48,29,38
45,2037,1,49,29,37
45,2037,1,50,28,36
45,2037,1,51,28,35
45,2037,1,52,27,34
45,2037,1,53,26,33
45,2037,1,54,26,32
45,2037,1,55,25,31
45,2037,1,56,24,30
45,2037,1,57,24,29
45,2037,1,58,23,28
45,2037,1,59,22,27
45,2037,1,60,21,25
45,2037,1,61,20,23
45,2037,1,62,20,21
45,2037,1,63,19,20
45,2037,1,64,18,18
45,2037,1,65,17,18
45,2037,1,66,16,18
45,2037,1,67,16,18
45,2037,1,68,15,17
45,2037,1,69,14,16
45,2037,1,70,13,15
45,2037,1,71,12,14
45,2037,1,72,12,13
45,2037,1,73,11,12
45,2037,1,74,10,12
45,2037,1,75,8,10
45,2037,1,76,7,8
45,2037,1,77,7,6
45,2037,1,78,7,5
45,2037,1,79,7,5
45,2037,1,80,6,4
45,2037,1,81,6,4
45,2037,1,82,5,4
45,2037,1,83,5,4
45,2037,1,84,4,4
45,2037,1,85,4,4
45,2037,1,86,4,4
45,2037,1,87,3,4
45,2037,1,88,3,3
45,2037,1,89,3,3
45,2037,1,90,2,3
45,2037,1,91,2,3
45,2037,1,92,2,3
45,2037,1,93,2,2
45,2037,1,94,2,2
45,2037,1,95,1,2
45,2037,1,96,1,2
45,2037,1,97,1,2
45,2037,1,98,1,2
45,2037,1,99,1,2
45,2037,1,100,1,2
45,2038,1,0,118,119
45,2038,1,1,108,108
45,2038,1,2,106,106
45,2038,1,3,102,104
45,2038,1,4,108,108
45,2038,1,5,106,107
45,2038,1,6,110,111
45,2038,1,7,106,107
45,2038,1,8,106,107
45,2038,1,9,100,101
45,2038,1,10,88,89
45,2038,1,11,93,94
45,2038,1,12,89,89
45,2038,1,13,94,95
45,2038,1,14,97,100
45,2038,1,15,97,99
45,2038,1,16,95,95
45,2038,1,17,95,95
45,2038,1,18,45,43
45,2038,1,19,45,44
45,2038,1,20,44,44
45,2038,1,21,44,44
45,2038,1,22,43,44
45,2038,1,23,43,44
45,2038,1,24,42,44
45,2038,1,25,42,45
45,2038,1,26,41,45
45,2038,1,27,41,45
45,2038,1,28,40,45
45,2038,1,29,40,45
45,2038,1,30,39,45
45,2038,1,31,39,45
45,2038,1,32,38,45
45,2038,1,33,38,45
45,2038,1,34,38,45
45,2038,1,35,37,45
45,2038,1,36,37,45
45,2038,1,37,36,45
45,2038,1,38,36,44
45,2038,1,39,35,44
45,2038,1,40,34,44
45,2038,1,41,34,43
45,2038,1,42,33,43
45,2038,1,43,33,42
45,2038,1,44,32,42
45,2038,1,45,32,41
45,2038,1,46,31,40
45,2038,1,47,31,39
45,2038,1,48,30,39
45,2038,1,49,29,38
45,2038,1,50,29,37
45,2038,1,51,28,36
45,2038,1,52,28,35
45,2038,1,53,27,34
45,2038,1,54,26,33
45,2038,1,55,26,32
45,2038,1,56,25,31
45,2038,1,57,24,30
45,2038,1,58,24,29
45,2038,1,59,23,28
45,2038,1,60,22,26
45,2038,1,61,21,24
45,2038,1,62,20,23
45,2038,1,63,20,21
45,2038,1,64,19,20
45,2038,1,65,18,18
45,2038,1,66,17,18
45,2038,1,67,16,18
45,2038,1,68,16,18
45,2038,1,69,15,17
45,2038,1,70,14,16
45,2038,1,71,13,15
45,2038,1,72,12,14
45,2038,1,73,12,13
45,2038,1,74,11,12
45,2038,1,75,9,11
45,2038,1,76,8,9
45,2038,1,77,7,7
45,2038,1,78,7,6
45,2038,1,79,7,5
45,2038,1,80,7,5
45,2038,1,81,6,4
45,2038,1,82,6,4
45,2038,1,83,5,4
45,2038,1,84,5,4
45,2038,1,85,4,4
45,2038,1,86,4,4
45,2038,1,87,4,4
45,2038,1,88,3,4
45,2038,1,89,3,3
45,2038,1,90,3,3
45,2038,1,91,2,3
45,2038,1,92,2,3
45,2038,1,93,2,3
45,2038,1,94,2,2
45,2038,1,95,2,2
45,2038,1,96,1,2
45,2038,1,97,1,2
45,2038,1,98,1,2
45,2038,1,99,1,2
45,2038,1,100,1,2
45,2039,1,0,125,126
45,2039,1,1,118,119
45,2039,1,2,108,108
45,2039,1,3,106,106
45,2039,1,4,102,104
45,2039,1,5,108,108
45,2039,1,6,106,107
45,2039,1,7,110,111
45,2039,1,8,106,107
45,2039,1,9,106,107
45,2039,1,10,100,101
45,2039,1,11,88,89
45,2039,1,12,93,94
45,2039,1,13,89,89
45,2039,1,14,94,95
45,2039,1,15,97,100
45,2039,1,16,97,99
45,2039,1,17,95,95
45,2039,1,18,95,95
45,2039,1,19,45,43
45,2039,1,20,45,44
45,2039,1,21,44,44
45,2039,1,22,44,44
45,2039,1,23,43,44
45,2039,1,24,43,44
45,2039,1,25,42,44
45,2039,1,26,42,45
45,2039,1,27,41,45
45,2039,1,28,41,45
45,2039,1,29,40,45
45,2039,1,30,40,45
45,2039,1,31,39,45
45,2039,1,32,39,45
45,2039,1,33,38,45
45,2039,1,34,38,45
45,2039,1,35,38,45
45,2039,1,36,37,45
45,2039,1,37,37,45
45,2039,1,38,36,45
45,2039,1,39,36,44
45,2039,1,40,35,44
45,2039,1,41,34,44
45,2039,1,42,34,43
45,2039,1,43,33,43
45,2039,1,44,33,42
45,2039,1,45,32,42
45,2039,1,46,32,41
45,2039,1,47,31,40
45,2039,1,48,31,39
45,2039,1,49,30,39
45,2039,1,50,29,38
45,2039,1,51,29,37
45,2039,1,52,28,36
45,2039,1,53,28,35
45,2039,1,54,27,34
45,2039,1,55,26,33
45,2039,1,56,26,32
45,2039,1,57,25,31
45,2039,1,58,24,30
45,2039,1,59,24,29
45,2039,1,60,23,27
45,2039,1,61,22,25
45,2039,1,62,21,23
45,2039,1,63,20,22
45,2039,1,64,20,21
45,2039,1,65,19,20
45,2039,1,66,18,18
45,2039,1,67,17,18
45,2039,1,68,16,18
45,2039,1,69,16,18
45,2039,1,70,15,17
45,2039,1,71,14,16
45,2039,1,72,13,15
45,2039,1,73,12,14
45,2039,1,74,12,13
45,2039,1,75,10,11
45,2039,1,76,9,10
45,2039,1,77,8,8
45,2039,1,78,7,7
45,2039,1,79,7,6
45,2039,1,80,7,5
45,2039,1,81,7,5
45,2039,1,82,6,4
45,2039,1,83,6,4
45,2039,1,84,5,4
45,2039,1,85,5,4
45,2039,1,86,4,4
45,2039,1,87,4,4
45,2039,1,88,4,4
45,2039,1,89,3,4
45,2039,1,90,3,3
45,2039,1,91,3,3
45,2039,1,92,2,3
45,2039,1,93,2,3
45,2039,1,94,2,3
45,2039,1,95,2,2
45,2039,1,96,2,2
45,2039,1,97,1,2
45,2039,1,98,1,2
45,2039,1,99,1,2
45,2039,1,100,1,2
45,2040,1,0,127,128
45,2040,1,1,125,126
45,2040,1,2,118,119
45,2040,1,3,108,108
45,2040,1,4,106,106
45,2040,1,5,102,104
45,2040,1,6,108,108
45,2040,1,7,106,107
45,2040,1,8,110,111
45,2040,1,9,106,107
45,2040,1,10,106,107
45,2040,1,11,100,101
45,2040,1,12,88,89
45,2040,1,13,93,94
45,2040,1,14,89,89
45,2040,1,15,94,95
45,2040,1,16,97,100
45,2040,1,17,97,99
45,2040,1,18,95,95
45,2040,1,19,95,95
45,2040,1,20,45,43
45,2040,1,21,45,44
45,2040,1,22,44,44
45,2040,1,23,44,44
45,2040,1,24,43,44
45,2040,1,25,43,44
45,2040,1,26,42,44
45,2040,1,27,42,45
45,2040,1,28,41,45
45,2040,1,29,41,45
45,2040,1,30,40,45
45,2040,1,31,40,45
45,2040,1,32,39,45
45,2040,1,33,39,45
45,2040,1,34,38,45
45,2040,1,35,38,45
45,2040,1,36,38,45
45,2040,1,37,37,45
45,2040,1,38,37,45
45,2040,1,39,36,45
45,2040,1,40,36,44
45,2040,1,41,35,44
45,2040,1,42,34,44
45,2040,1,43,34,43
45,2040,1,44,33,43
45,2040,1,45,33,42
45,2040,1,46,32,42
45,2040,1,47,32,41
45,2040,1,48,31,40
45,2040,1,49,31,39
45,2040,1,50,30,39
45,2040,1,51,29,38
45,2040,1,52,29,37
45,2040,1,53,28,36
45,2040,1,54,28,35
45,2040,1,55,27,34
45,2040,1,56,26,33
45,2040,1,57,26,32
45,2040,1,58,25,31
45,2040,1,59,24,30
45,2040,1,60,24,28
45,2040,1,61,23,26
45,2040,1,62,22,24
45,2040,1,63,21,22
45,2040,1,64,20,21
45,2040,1,65,20,21
45,2040,1,66,19,20
45,2040,1,67,18,18
45,2040,1,68,17,18
45,2040,1,69,16,18
45,2040,1,70,16,18
45,2040,1,71,15,17
45,2040,1,72,14,16
45,2040,1,73,13,15
45,2040,1,74,12,14
45,2040,1,75,11,12
45,2040,1,76,10,10
45,2040,1,77,9,9
45,2040,1,78,8,7
45,2040,1,79,7,7
45,2040,1,80,7,6
45,2040,1,81,7,5
45,2040,1,82,7,5
45,2040,1,83,6,4
45,2040,1,84,6,4
45,2040,1,85,5,4
45,2040,1,86,5,4
45,2040,1,87,4,4
45,2040,1,88,4,4
45,2040,1,89,4,4
45,2040,1,90,3,4
45,2040,1,91,3,3
45,2040,1,92,3,3
45,2040,1,93,2,3
45,2040,1,94,2,3
45,2040,1,95,2,3
45,2040,1,96,2,2
45,2040,1,97,2,2
45,2040,1,98,1,2
45,2040,1,99,1,2
45,2040,1,100,1,2
45,2041,1,0,135,137
45,2041,1,1,127,128
45,2041,1,2,125,126
45,2041,1,3,118,119
45,2041,1,4,108,108
45,2041,1,5,106,106
45,2041,1,6,102,104
45,2041,1,7,108,108
45,2041,1,8,106,107
45,2041,1,9,110,111
45,2041,1,10,106,107
45,2041,1,11,106,107
45,2041,1,12,100,101
45,2041,1,13,88,89
45,2041,1,14,93,94
45,2041,1,15,89,89
45,2041,1,16,94,95
45,2041,1,17,97,100
45,2041,1,18,97,99
45,2041,1,19,95,95
45,2041,1,20,95,95
45,2041,1,21,45,43
45,2041,1,22,45,44
45,2041,1,23,44,44
45,2041,1,24,44,44
45,2041,1,25,43,44
45,2041,1,26,43,44
45,2041,1,27,42,44
45,2041,1,28,42,45
45,2041,1,29,41,45
45,2041,1,30,41,45
45,2041,1,31,40,45
45,2041,1,32,40,45
45,2041,1,33,39,45
45,2041,1,34,39,45
45,2041,1,35,38,45
45,2041,1,36,38,45
45,2041,1,37,38,45
45,2041,1,38,37,45
45,2041,1,39,37,45
45,2041,1,40,36,45
45,2041,1,41,36,44
45,2041,1,42,35,44
45,2041,1,43,34,44
45,2041,1,44,34,43
45,2041,1,45,33,43
45,2041,1,46,33,42
45,2041,1,47,32,42
45,2041,1,48,32,41
45,2041,1,49,31,40
45,2041,1,50,31,38
45,2041,1,51,30,38
45,2041,1,52,29,37
45,2041,1,53,29,36
45,2041,1,54,28,35
45,2041,1,55,28,34
45,2041,1,56,27,33
45,2041,1,57,26,33
45,2041,1,58,26,32
45,2041,1,59,25,31
45,2041,1,60,24,29
45,2041,1,61,24,27
45,2041,1,62,23,25
45,2041,1,63,22,23
45,2041,1,64,21,22
45,2041,1,65,20,21
45,2041,1,66,20,21
45,2041,1,67,19,20
45,2041,1,68,18,18
45,2041,1,69,17,18
45,2041,1,70,16,18
45,2041,1,71,16,18
45,2041,1,72,15,17
45,2041,1,73,14,16
45,2041,1,74,13,15
45,2041,1,75,11,13
45,2041,1,76,10,11
45,2041,1,77,9,9
45,2041,1,78,9,8
45,2041,1,79,8,6
45,2041,1,80,7,6
45,2041,1,81,7,5
45,2041,1,82,7,5
45,2041,1,83,7,5
45,2041,1,84,6,4
45,2041,1,85,6,4
45,2041,1,86,5,4
45,2041,1,87,5,4
45,2041,1,88,4,4
45,2041,1,89,4,4
45,2041,1,90,4,4
45,2041,1,91,3,4
45,2041,1,92,3,3
45,2041,1,93,3,3
45,2041,1,94,2,3
45,2041,1,95,2,3
45,2041,1,96,2,3
45,2041,1,97,2,2
45,2041,1,98,2,2
45,2041,1,99,1,2
45,2041,1,100,1,2
46,2020,1,0,45,43
46,2020,1,1,45,44
46,2020,1,2,44,44
46,2020,1,3,44,44
46,2020,1,4,43,44
46,2020,1,5,43,44
46,2020,1,6,42,44
46,2020,1,7,42,45
46,2020,1,8,41,45
46,2020,1,9,41,45
46,2020,1,10,40,45
46,2020,1,11,40,45
46,2020,1,12,39,45
46,2020,1,13,39,45
46,2020,1,14,38,45
46,2020,1,15,38,45
46,2020,1,16,38,45
46,2020,1,17,37,45
46,2020,1,18,37,45
46,2020,1,19,36,45
46,2020,1,20,36,44
46,2020,1,21,35,44
46,2020,1,22,34,44
46,2020,1,23,34,43
46,2020,1,24,33,43
46,2020,1,25,33,42
46,2020,1,26,32,42
46,2020,1,27,32,41
46,2020,1,28,31,40
46,2020,1,29,31,39
46,2020,1,30,30,39
46,2020,1,31,29,38
46,2020,1,32,29,37
46,2020,1,33,28,36
46,2020,1,34,28,35
46,2020,1,35,27,34
46,2020,1,36,26,33
46,2020,1,37,26,32
46,2020,1,38,25,31
46,2020,1,39,24,30
46,2020,1,40,24,29
46,2020,1,41,23,28
46,2020,1,42,22,27
46,2020,1,43,21,26
46,2020,1,44,20,25
46,2020,1,45,20,24
46,2020,1,46,19,23
46,2020,1,47,18,22
46,2020,1,48,17,20
46,2020,1,49,16,19
46,2020,1,50,16,18
46,2020,1,51,15,17
46,2020,1,52,14,16
46,2020,1,53,13,15
46,2020,1,54,12,14
46,2020,1,55,12,13
46,2020,1,56,11,12
46,2020,1,57,10,12
46,2020,1,58,9,11
46,2020,1,59,9,10
46,2020,1,60,8,9
46,2020,1,61,7,8
46,2020,1,62,7,8
46,2020,1,63,6,7
46,2020,1,64,6,6
46,2020,1,65,5,6
46,2020,1,66,5,5
46,2020,1,67,4,5
46,2020,1,68,4,4
46,2020,1,69,4,4
46,2020,1,70,3,4
46,2020,1,71,3,3
46,2020,1,72,3,3
46,2020,1,73,2,3
46,2020,1,74,2,3
46,2020,1,75,2,3
46,2020,1,76,2,2
46,2020,1,77,2,2
46,2020,1,78,1,2
46,2020,1,79,1,2
46,2020,1,80,1,2
46,2020,1,81,1,2
46,2020,1,82,1,2
46,2020,1,83,1,2
46,2020,1,84,1,2
46,2020,1,85,1,2
46,2020,1,86,1,2
46,2020,1,87,1,2
46,2020,1,88,1,2
46,2020,1,89,1,2
46,2020,1,90,1,2
46,2020,1,91,0,2
46,2020,1,92,0,2
46,2020,1,93,0,2
46,2020,1,94,0,2
46,2020,1,95,0,2
46,2020,1,96,0,2
46,2020,1,97,0,2
46,2020,1,98,0,2
46,2020,1,99,0,2
46,2020,1,100,0,2
46,2021,1,0,87,86
46,2021,1,1,45,43
46,2021,1,2,45,44
46,2021,1,3,44,44
46,2021,1,4,44,44
46,2021,1,5,43,44
46,2021,1,6,43,44
46,2021,1,7,42,44
46,2021,1,8,42,45
46,2021,1,9,41,45
46,2021,1,10,41,45
46,2021,1,11,40,45
46,2021,1,12,40,45
46,2021,1,13,39,45
46,2021,1,14,39,45
46,2021,1,15,38,45
46,2021,1,16,38,45
46,2021,1,17,38,45
46,2021,1,18,37,45
46,2021,1,19,37,45
46,2021,1,20,36,45
46,2021,1,21,36,44
46,2021,1,22,35,44
46,2021,1,23,34,44
46,2021,1,24,34,43
46,2021,1,25,33,43
46,2021,1,26,33,42
46,2021,1,27,32,42
46,2021,1,28,32,41
46,2021,1,29,31,40
46,2021,1,30,31,39
46,2021,1,31,30,39
46,2021,1,32,29,38
46,2021,1,33,29,37
46,2021,1,34,28,36
46,2021,1,35,28,35
46,2021,1,36,27,34
46,2021,1,37,26,33
46,2021,1,38,26,32
46,2021,1,39,25,31
46,2021,1,40,24,30
46,2021,1,41,24,29
46,2021,1,42,23,28
46,2021,1,43,22,27
46,2021,1,44,21,26
46,2021,1,45,20,25
46,2021,1,46,20,24
46,2021,1,47,19,23
46,2021,1,48,18,22
46,2021,1,49,17,20
46,2021,1,50,16,19
46,2021,1,51,16,18
46,2021,1,52,15,17
46,2021,1,53,14,16
46,2021,1,54,13,15
46,2021,1,55,12,14
46,2021,1,56,12,13
46,2021,1,57,11,12
46,2021,1,58,10,12
46,2021,1,59,9,11
46,2021,1,60,9,10
46,2021,1,61,8,9
46,2021,1,62,7,8
46,2021,1,63,7,8
46,2021,1,64,6,7
46,2021,1,65,6,6
46,2021,1,66,5,6
46,2021,1,67,5,5
46,2021,1,68,4,5
46,2021,1,69,4,4
46,2021,1,70,4,4
46,2021,1,71,3,4
46,2021,1,72,3,3
46,2021,1,73,3,3
46,2021,1,74,2,3
46,2021,1,75,2,3
46,2021,1,76,2,3
46,2021,1,77,2,2
46,2021,1,78,2,2
46,2021,1,79,1,2
46,2021,1,80,1,2
46,2021,1,81,1,2
46,2021,1,82,1,2
46,2021,1,83,1,2
46,2021,1,84,1,2
46,2021,1,85,1,2
46,2021,1,86,1,2
46,2021,1,87,1,2
46,2021,1,88,1,2
46,2021,1,89,1,2
46,2021,1,90,1,2
46,2021,1,91,1,2
46,2021,1,92,0,2
46,2021,1,93,0,2
46,2021,1,94,0,2
46,2021,1,95,0,2
46,2021,1,96,0,2
46,2021,1,97,0,2
46,2021,1,98,0,2
46,2021,1,99,0,2
46,2021,1,100,0,2
46,2022,1,0,96,97
46,2022,1,1,87,86
46,2022,1,2,45,43
46,2022,1,3,45,44
46,2022,1,4,44,44
46,2022,1,5,44,44
46,2022,1,6,43,44
46,2022,1,7,43,44
46,2022,1,8,42,44
46,2022,1,9,42,45
46,2022,1,10,41,45
46,2022,1,11,41,45
46,2022,1,12,40,45
46,2022,1,13,40,45
46,2022,1,14,39,45
46,2022,1,15,39,45
46,2022,1,16,38,45
46,2022,1,17,38,45
46,2022,1,18,38,45
46,2022,1,19,37,45
46,2022,1,20,37,45
46,2022,1,21,36,45
46,2022,1,22,36,44
46,2022,1,23,35,44
46,2022,1,24,34,44
46,2022,1,25,34,43
46,2022,1,26,33,43
46,2022,1,27,33,42
46,2022,1,28,32,42
46,2022,1,29,32,41
46,2022,1,30,31,40
46,2022,1,31,31,39
46,2022,1,32,30,39
46,2022,1,33,29,38
46,2022,1,34,29,37
46,2022,1,35,28,36
46,2022,1,36,28,35
46,2022,1,37,27,34
46,2022,1,38,26,33
46,2022,1,39,26,32
46,2022,1,40,25,31
46,2022,1,41,24,30
46,2022,1,42,24,29
46,2022,1,43,23,28
46,2022,1,44,22,27
46,2022,1,45,21,26
46,2022,1,46,20,25
46,2022,1,47,20,24
46,2022,1,48,19,23
46,2022,1,49,18,22
46,2022,1,50,17,20
46,2022,1,51,16,19
46,2022,1,52,16,18
46,2022,1,53,15,17
46,2022,1,54,14,16
46,2022,1,55,13,15
46,2022,1,56,12,14
46,2022,1,57,12,13
46,2022,1,58,11,12
46,2022,1,59,10,12
46,2022,1,60,9,11
46,2022,1,61,9,10
46,2022,1,62,8,9
46,2022,1,63,7,8
46,2022,1,64,7,8
46,2022,1,65,6,7
46,2022,1,66,6,6
46,2022,1,67,5,6
46,2022,1,68,5,5
46,2022,1,69,4,5
46,2022,1,70,4,4
46,2022,1,71,4,4
46,2022,1,72,3,4
46,2022,1,73,3,3
46,2022,1,74,3,3
46,2022,1,75,2,3
46,2022,1,76,2,3
46,2022,1,77,2,3
46,2022,1,78,2,2
46,2022,1,79,2,2
46,2022,1,80,1,2
46,2022,1,81,1,2
46,2022,1,82,1,2
46,2022,1,83,1,2
46,2022,1,84,1,2
46,2022,1,85,1,2
46,2022,1,86,1,2
46,2022,1,87,1,2
46,2022,1,88,1,2
46,2022,1,89,1,2
46,2022,1,90,1,2
46,2022,1,91,1,2
46,2022,1,92,1,2
46,2022,1,93,0,2
46,2022,1,94,0,2
46,2022,1,95,0,2
46,2022,1,96,0,2
46,2022,1,97,0,2
46,2022,1,98,0,2
46,2022,1,99,0,2
46,2022,1,100,0,2
46,2023,1,0,101,100
46,2023,1,1,96,97
46,2023,1,2,87,86
46,2023,1,3,45,43
46,2023,1,4,45,44
46,2023,1,5,44,44
46,2023,1,6,44,44
46,2023,1,7,43,44
46,2023,1,8,43,44
46,2023,1,9,42,44
46,2023,1,10,42,45
46,2023,1,11,41,45
46,2023,1,12,41,45
46,2023,1,13,40,45
46,2023,1,14,40,45
46,2023,1,15,39,45
46,2023,1,16,39,45
46,2023,1,17,38,45
46,2023,1,18,38,45
46,2023,1,19,38,45
46,2023,1,20,37,45
46,2023,1,21,37,45
46,2023,1,22,36,45
46,2023,1,23,36,44
46,2023,1,24,35,44
46,2023,1,25,34,44
46,2023,1,26,34,43
46,2023,1,27,33,43
46,2023,1,28,33,42
46,2023,1,29,32,42
46,2023,1,30,32,41
46,2023,1,31,31,40
46,2023,1,32,31,39
46,2023,1,33,30,39
46,2023,1,34,29,38
46,2023,1,35,29,37
46,2023,1,36,28,36
46,2023,1,37,28,35
46,2023,1,38,27,34
46,2023,1,39,26,33
46,2023,1,40,26,32
46,2023,1,41,25,31
46,2023,1,42,24,30
46,2023,1,43,24,29
46,2023,1,44,23,28
46,2023,1,45,22,27
46,2023,1,46,21,26
46,2023,1,47,20,25
46,2023,1,48,20,24
46,2023,1,49,19,23
46,2023,1,50,18,22
46,2023,1,51,17,20
46,2023,1,52,16,19
46,2023,1,53,16,18
46,2023,1,54,15,17
46,2023,1,55,14,16
46,2023,1,56,13,15
46,2023,1,57,12,14
46,2023,1,58,12,13
46,2023,1,59,11,12
46,2023,1,60,10,12
46,2023,1,61,9,11
46,2023,1,62,9,10
46,2023,1,63,8,9
46,2023,1,64,7,8
46,2023,1,65,7,8
46,2023,1,66,6,7
46,2023,1,67,6,6
46,2023,1,68,5,6
46,2023,1,69,5,5
46,2023,1,70,4,5
46,2023,1,71,4,4
46,2023,1,72,4,4
46,2023,1,73,3,4
46,2023,1,74,3,3
46,2023,1,75,3,3
46,2023,1,76,2,3
46,2023,1,77,2,3
46,2023,1,78,2,3
46,2023,1,79,2,2
46,2023,1,80,2,2
46,2023,1,81,1,2
46,2023,1,82,1,2
46,2023,1,83,1,2
46,2023,1,84,1,2
46,2023,1,85,1,2
46,2023,1,86,1,2
46,2023,1,87,1,2
46,2023,1,88,1,2
46,2023,1,89,1,2
46,2023,1,90,1,2
46,2023,1,91,1,2
46,2023,1,92,1,2
46,2023,1,93,1,2
46,2023,1,94,0,2
46,2023,1,95,0,2
46,2023,1,96,0,2
46,2023,1,97,0,2
46,2023,1,98,0,2
46,2023,1,99,0,2
46,2023,1,100,0,2
46,2024,1,0,105,104
46,2024,1,1,101,100
46,2024,1,2,96,97
46,2024,1,3,87,86
46,2024,1,4,45,43
46,2024,1,5,45,44
46,2024,1,6,44,44
46,2024,1,7,44,44
46,2024,1,8,43,44
46,2024,1,9,43,44
46,2024,1,10,42,44
46,2024,1,11,42,45
46,2024,1,12,41,45
46,2024,1,13,41,45
46,2024,1,14,40,45
46,2024,1,15,40,45
46,2024,1,16,39,45
46,2024,1,17,39,45
46,2024,1,18,38,45
46,2024,1,19,38,45
46,2024,1,20,38,45
46,2024,1,21,37,45
46,2024,1,22,37,45
46,2024,1,23,36,45
46,2024,1,24,36,44
46,2024,1,25,35,44
46,2024,1,26,34,44
46,2024,1,27,34,43
46,2024,1,28,33,43
46,2024,1,29,33,42
46,2024,1,30,32,42
46,2024,1,31,32,41
46,2024,1,32,31,40
46,2024,1,33,31,39
46,2024,1,34,30,39
46,2024,1,35,29,38
46,2024,1,36,29,37
46,2024,1,37,28,36
46,2024,1,38,28,35
46,2024,1,39,27,34
46,2024,1,40,26,33
46,2024,1,41,26,32
46,2024,1,42,25,31
46,2024,1,43,24,30
46,2024,1,44,24,29
46,2024,1,45,23,28
46,2024,1,46,22,27
46,2024,1,47,21,26
46,2024,1,48,20,25
46,2024,1,49,20,24
46,2024,1,50,19,23
46,2024,1,51,18,22
46,2024,1,52,17,20
46,2024,1,53,16,19
46,2024,1,54,16,18
46,2024,1,55,15,17
46,2024,1,56,14,16
46,2024,1,57,13,15
46,2024,1,58,12,14
46,2024,1,59,12,13
46,2024,1,60,11,12
46,2024,1,61,10,12
46,2024,1,62,9,11
46,2024,1,63,9,10
46,2024,1,64,8,9
46,2024,1,65,7,8
46,2024,1,66,7,8
46,2024,1,67,6,7
46,2024,1,68,6,6
46,2024,1,69,5,6
46,2024,1,70,5,5
46,2024,1,71,4,5
46,2024,1,72,4,4
46,2024,1,73,4,4
46,2024,1,74,3,4
46,2024,1,75,3,3
46,2024,1,76,3,3
46,2024,1,77,2,3
46,2024,1,78,2,3
46,2024,1,79,2,3
46,2024,1,80,2,2
46,2024,1,81,2,2
46,2024,1,82,1,2
46,2024,1,83,1,2
46,2024,1,84,1,2
46,2024,1,85,1,2
46,2024,1,86,1,2
46,2024,1,87,1,2
46,2024,1,88,1,2
46,2024,1,89,1,2
46,2024,1,90,1,2
46,2024,1,91,1,2
46,2024,1,92,1,2
46,2024,1,93,1,2
46,2024,1,94,1,2
46,2024,1,95,0,2
46,2024,1,96,0,2
46,2024,1,97,0,2
46,2024,1,98,0,2
46,2024,1,99,0,2
46,2024,1,100,0,2
46,2025,1,0,104,103
46,2025,1,1,105,104
46,2025,1,2,101,100
46,2025,1,3,96,97
46,2025,1,4,87,86
46,2025,1,5,45,43
46,2025,1,6,45,44
46,2025,1,7,44,44
46,2025,1,8,44,44
46,2025,1,9,43,44
46,2025,1,10,43,44
46,2025,1,11,42,44
46,2025,1,12,42,45
